7421
7422
95493
5806
7827
8744
7466
11202
54783
7022
135814
7628
45055
7433
7838
150821
6855
8450
6813
103923
34396
104424
7417
7617
7447
28818
7263
7059
52670
9214
7232
5807
8213
7444
7212
10291
6658
34516
9109
6862
26594
14992
8076
69063
55757
6428
26019
70978
26572
28537
7846
6874
47315
80280
8752
104710
229
4807
6416
7606
7425
120396
7893
6810
45557
7262
8300
6976
7236
95900
806
7486
8623
169414
22062
814
8920
8617
6622
150651
1409
149886
152070
26805
68733
13204
27625
44558
82638
50820
151645
